contrast,energy,homogeneity,correlation,lbp_mean,lbp_std,label
10.707089859492386,0.05554742040432657,0.5683729112928455,0.9909905626024642,5.37640380859375,2.230242541511992,CGA
7.711246410774177,0.058321378925181924,0.5858407376821206,0.993129685405147,5.421630859375,2.207765696705087,CGA
8.074422066813007,0.056809346085337865,0.5815542992497919,0.9931432634314268,5.3985595703125,2.203864653180253,CGA
9.17758639814174,0.05656186897341238,0.5775662090950736,0.9923874135072758,5.39141845703125,2.1978942980501874,CGA
10.189666129332501,0.0545379152018038,0.5669825145726096,0.9924468971592217,5.3515625,2.2043574788430416,CGA
7.752668548305964,0.05456280130616151,0.5561439811037978,0.9932779411762273,5.33843994140625,2.2069496738920407,CGA
9.244353508238426,0.056733069034278966,0.5807079840875373,0.9923682800972341,5.4134521484375,2.2082342565701483,CGA
7.005226174514959,0.05221293407795742,0.5549910186463265,0.9954035618145023,5.28790283203125,2.17795016925942,CGA
6.848813182001477,0.055770201872508085,0.5670880936218878,0.9937730219520372,5.3834228515625,2.2174475937352343,CGA
9.639675865289368,0.054232637607354986,0.5628368754235767,0.9935653067725065,5.34600830078125,2.211937700865289,CGA
7.4956877218442965,0.057146669890124416,0.57790048325489,0.9933192821783581,5.391357421875,2.22117792185382,CGA
9.596880400792204,0.05542808063663357,0.5583164667132956,0.9919861588193133,5.357177734375,2.241926104896578,CGA
7.506988697571261,0.05673040310592331,0.578605809968111,0.993483637268102,5.39111328125,2.2111134273776774,CGA
7.126638280620421,0.05704711936969909,0.5812474319049314,0.993282601065053,5.3887939453125,2.201592199613916,CGA
7.720367452453778,0.05609568605527292,0.5656988385591027,0.9939550860030515,5.3671875,2.230916794973257,CGA
6.561023379859362,0.05559719509270945,0.569687718549557,0.9943942584749879,5.395751953125,2.2287125629997124,CGA
8.067028188744006,0.0538464890375262,0.5634970776515522,0.9934586703850505,5.35076904296875,2.2240134848598685,CGA
8.750419469589053,0.05361651187556095,0.5470827941640946,0.9928377216683756,5.348876953125,2.2698212666453976,CGA
8.97995749116513,0.04984181070318103,0.5369606092467063,0.994248222075264,5.28924560546875,2.2081650168037186,CGA
9.992445793485484,0.051343181942708066,0.5270995916520362,0.9922929218790142,5.3046875,2.29340458485714,CGA
8.272349712668301,0.05616580686444993,0.5823594112988715,0.9934841195437503,5.40948486328125,2.1978517072842485,CGA
7.44324288257962,0.05580992900743334,0.5788350712643687,0.9940004564115522,5.3782958984375,2.194899900360006,CGA
6.862918452399503,0.057113041892873695,0.5891556595478333,0.9942449271724041,5.4368896484375,2.206567897938597,CGA
6.221472435132464,0.05597553062881676,0.5730818925890966,0.9948147257248464,5.38739013671875,2.2120585000750497,CGA
5.595231584994509,0.05578039836788885,0.5828791291661937,0.9954528807033047,5.3814697265625,2.1788586883168515,CGA
5.909897351044789,0.05601469453233625,0.5759906880080008,0.9951284633117035,5.3814697265625,2.2011268394486794,CGA
9.16988009757285,0.056432431846855285,0.5857827448193235,0.9933368950797836,5.3809814453125,2.1657669536916013,CGA
8.412571227486342,0.05624968762094118,0.5848956627880556,0.9933661135593019,5.398681640625,2.186381012953497,CGA
10.960512217899588,0.05676802709222227,0.5896090654828473,0.9914821946697835,5.42291259765625,2.199806879214035,CGA
8.515496277086434,0.04951560642621388,0.5337091681003484,0.9947222723760998,5.2689208984375,2.2070987893632146,CGA
8.892064444285271,0.05597086521338699,0.5725289308759545,0.9929948371216377,5.379638671875,2.221755329563088,CGA
8.535977388361166,0.05588941860270523,0.5718742908470886,0.9934264025401887,5.3695068359375,2.2187913400532864,CGA
8.535977388361166,0.05588941860270523,0.5718742908470886,0.9934264025401887,5.3695068359375,2.2187913400532864,CGA
8.565514877123645,0.05537401864572448,0.5640393662482501,0.9935101343507189,5.34295654296875,2.224682967464954,CGA
8.565514877123645,0.05537401864572448,0.5640393662482501,0.9935101343507189,5.34295654296875,2.224682967464954,CGA
8.836760575865062,0.061293435116379025,0.5528133759424136,0.9919465583275442,5.35882568359375,2.2726918854383293,CGA
8.836760575865062,0.061293435116379025,0.5528133759424136,0.9919465583275442,5.35882568359375,2.2726918854383293,CGA
9.639827232779622,0.06159985953976894,0.5388698793573186,0.9921135993400785,5.30938720703125,2.246534824186274,CGA
9.639827232779622,0.06159985953976894,0.5388698793573186,0.9921135993400785,5.30938720703125,2.246534824186274,CGA
7.456303717295053,0.062342913878198646,0.557265986804905,0.9938502960288603,5.337158203125,2.2152748159377476,CGA
9.109716363964122,0.04984906110417059,0.5387548138085243,0.9942165226563966,5.299072265625,2.220957114961122,CGA
7.456303717295053,0.062342913878198646,0.557265986804905,0.9938502960288603,5.337158203125,2.2152748159377476,CGA
9.38135150098441,0.06117086280731859,0.5427195648479256,0.9915007034009641,5.32220458984375,2.267403423371075,CGA
9.38135150098441,0.06117086280731859,0.5427195648479256,0.9915007034009641,5.32220458984375,2.267403423371075,CGA
